 00:00:00.181205 IP yali.mythic-beasts.com.https > mangole.dcs.gla.ac.uk.52088: Flags [.], seq 871118:872486, ack 526, win 506, options [nop,nop,TS val 1395313798 ecr 3652396396], length 1368
 00:00:00.181522 IP yali.mythic-beasts.com.https > mangole.dcs.gla.ac.uk.52088: Flags [.], seq 872486:873854, ack 526, win 506, options [nop,nop,TS val 1395313798 ecr 3652396396], length 1368
 00:00:00.181522 IP yali.mythic-beasts.com.https > mangole.dcs.gla.ac.uk.52088: Flags [.], seq 873854:875222, ack 526, win 506, options [nop,nop,TS val 1395313798 ecr 3652396396], length 1368
 00:00:00.181523 IP yali.mythic-beasts.com.https > mangole.dcs.gla.ac.uk.52088: Flags [.], seq 875222:876590, ack 526, win 506, options [nop,nop,TS val 1395313798 ecr 3652396396], length 1368
 00:00:00.181524 IP yali.mythic-beasts.com.https > mangole.dcs.gla.ac.uk.52088: Flags [.], seq 876590:877958, ack 526, win 506, options [nop,nop,TS val 1395313798 ecr 3652396396], length 1368
 00:00:00.181525 IP yali.mythic-beasts.com.https > mangole.dcs.gla.ac.uk.52088: Flags [.], seq 877958:879326, ack 526, win 506, options [nop,nop,TS val 1395313798 ecr 3652396396], length 1368
 00:00:00.181525 IP yali.mythic-beasts.com.https > mangole.dcs.gla.ac.uk.52088: Flags [.], seq 879326:880694, ack 526, win 506, options [nop,nop,TS val 1395313798 ecr 3652396396], length 1368
 00:00:00.181526 IP yali.mythic-beasts.com.https > mangole.dcs.gla.ac.uk.52088: Flags [.], seq 880694:882062, ack 526, win 506, options [nop,nop,TS val 1395313798 ecr 3652396396], length 1368
 00:00:00.181527 IP yali.mythic-beasts.com.https > mangole.dcs.gla.ac.uk.52088: Flags [.], seq 882062:883430, ack 526, win 506, options [nop,nop,TS val 1395313798 ecr 3652396396], length 1368
 00:00:00.181528 IP yali.mythic-beasts.com.https > mangole.dcs.gla.ac.uk.52088: Flags [.], seq 883430:884798, ack 526, win 506, options [nop,nop,TS val 1395313798 ecr 3652396396], length 1368
 00:00:00.181529 IP yali.mythic-beasts.com.https > mangole.dcs.gla.ac.uk.52088: Flags [.], seq 884798:886166, ack 526, win 506, options [nop,nop,TS val 1395313798 ecr 3652396396], length 1368
 00:00:00.181530 IP yali.mythic-beasts.com.https > mangole.dcs.gla.ac.uk.52088: Flags [.], seq 886166:887534, ack 526, win 506, options [nop,nop,TS val 1395313798 ecr 3652396396], length 1368
 00:00:00.181531 IP yali.mythic-beasts.com.https > mangole.dcs.gla.ac.uk.52088: Flags [.], seq 887534:888902, ack 526, win 506, options [nop,nop,TS val 1395313798 ecr 3652396396], length 1368
 00:00:00.181532 IP yali.mythic-beasts.com.https > mangole.dcs.gla.ac.uk.52088: Flags [.], seq 888902:890270, ack 526, win 506, options [nop,nop,TS val 1395313798 ecr 3652396396], length 1368
 00:00:00.181533 IP yali.mythic-beasts.com.https > mangole.dcs.gla.ac.uk.52088: Flags [.], seq 890270:891638, ack 526, win 506, options [nop,nop,TS val 1395313798 ecr 3652396396], length 1368
 00:00:00.181533 IP yali.mythic-beasts.com.https > mangole.dcs.gla.ac.uk.52088: Flags [.], seq 891638:893006, ack 526, win 506, options [nop,nop,TS val 1395313798 ecr 3652396396], length 1368
 00:00:00.181534 IP yali.mythic-beasts.com.https > mangole.dcs.gla.ac.uk.52088: Flags [.], seq 893006:894374, ack 526, win 506, options [nop,nop,TS val 1395313798 ecr 3652396396], length 1368
 00:00:00.181746 IP yali.mythic-beasts.com.https > mangole.dcs.gla.ac.uk.52088: Flags [.], seq 894374:895742, ack 526, win 506, options [nop,nop,TS val 1395313798 ecr 3652396396], length 1368
 00:00:00.181747 IP yali.mythic-beasts.com.https > mangole.dcs.gla.ac.uk.52088: Flags [.], seq 895742:897110, ack 526, win 506, options [nop,nop,TS val 1395313798 ecr 3652396396], length 1368
 00:00:00.181747 IP yali.mythic-beasts.com.https > mangole.dcs.gla.ac.uk.52088: Flags [.], seq 897110:898478, ack 526, win 506, options [nop,nop,TS val 1395313798 ecr 3652396396], length 1368
 00:00:00.181748 IP yali.mythic-beasts.com.https > mangole.dcs.gla.ac.uk.52088: Flags [.], seq 898478:899846, ack 526, win 506, options [nop,nop,TS val 1395313798 ecr 3652396396], length 1368
 00:00:00.181749 IP yali.mythic-beasts.com.https > mangole.dcs.gla.ac.uk.52088: Flags [.], seq 899846:901214, ack 526, win 506, options [nop,nop,TS val 1395313798 ecr 3652396396], length 1368
 00:00:00.181750 IP yali.mythic-beasts.com.https > mangole.dcs.gla.ac.uk.52088: Flags [.], seq 901214:902582, ack 526, win 506, options [nop,nop,TS val 1395313798 ecr 3652396396], length 1368
 00:00:00.181751 IP yali.mythic-beasts.com.https > mangole.dcs.gla.ac.uk.52088: Flags [.], seq 902582:903950, ack 526, win 506, options [nop,nop,TS val 1395313798 ecr 3652396396], length 1368
 00:00:00.181751 IP yali.mythic-beasts.com.https > mangole.dcs.gla.ac.uk.52088: Flags [.], seq 903950:905318, ack 526, win 506, options [nop,nop,TS val 1395313798 ecr 3652396396], length 1368
 00:00:00.181752 IP yali.mythic-beasts.com.https > mangole.dcs.gla.ac.uk.52088: Flags [.], seq 905318:906686, ack 526, win 506, options [nop,nop,TS val 1395313798 ecr 3652396396], length 1368
 00:00:00.181754 IP yali.mythic-beasts.com.https > mangole.dcs.gla.ac.uk.52088: Flags [.], seq 906686:908054, ack 526, win 506, options [nop,nop,TS val 1395313798 ecr 3652396396], length 1368
 00:00:00.182150 IP yali.mythic-beasts.com.https > mangole.dcs.gla.ac.uk.52088: Flags [.], seq 908054:909422, ack 526, win 506, options [nop,nop,TS val 1395313798 ecr 3652396396], length 1368
 00:00:00.182151 IP yali.mythic-beasts.com.https > mangole.dcs.gla.ac.uk.52088: Flags [.], seq 909422:910790, ack 526, win 506, options [nop,nop,TS val 1395313798 ecr 3652396396], length 1368
 00:00:00.182398 IP yali.mythic-beasts.com.https > mangole.dcs.gla.ac.uk.52088: Flags [.], seq 910790:912158, ack 526, win 506, options [nop,nop,TS val 1395313798 ecr 3652396396], length 1368
 00:00:00.182399 IP yali.mythic-beasts.com.https > mangole.dcs.gla.ac.uk.52088: Flags [.], seq 912158:913526, ack 526, win 506, options [nop,nop,TS val 1395313798 ecr 3652396396], length 1368
 00:00:00.182400 IP yali.mythic-beasts.com.https > mangole.dcs.gla.ac.uk.52088: Flags [.], seq 913526:914894, ack 526, win 506, options [nop,nop,TS val 1395313798 ecr 3652396396], length 1368
 00:00:00.182401 IP yali.mythic-beasts.com.https > mangole.dcs.gla.ac.uk.52088: Flags [.], seq 914894:916262, ack 526, win 506, options [nop,nop,TS val 1395313798 ecr 3652396396], length 1368
 00:00:00.182401 IP yali.mythic-beasts.com.https > mangole.dcs.gla.ac.uk.52088: Flags [.], seq 916262:917630, ack 526, win 506, options [nop,nop,TS val 1395313798 ecr 3652396396], length 1368
 00:00:00.182402 IP yali.mythic-beasts.com.https > mangole.dcs.gla.ac.uk.52088: Flags [.], seq 917630:918998, ack 526, win 506, options [nop,nop,TS val 1395313798 ecr 3652396396], length 1368
 00:00:00.182403 IP yali.mythic-beasts.com.https > mangole.dcs.gla.ac.uk.52088: Flags [.], seq 918998:920366, ack 526, win 506, options [nop,nop,TS val 1395313798 ecr 3652396396], length 1368
 00:00:00.182404 IP yali.mythic-beasts.com.https > mangole.dcs.gla.ac.uk.52088: Flags [.], seq 920366:921734, ack 526, win 506, options [nop,nop,TS val 1395313798 ecr 3652396396], length 1368
 00:00:00.182405 IP yali.mythic-beasts.com.https > mangole.dcs.gla.ac.uk.52088: Flags [.], seq 921734:923102, ack 526, win 506, options [nop,nop,TS val 1395313798 ecr 3652396396], length 1368
 00:00:00.182406 IP yali.mythic-beasts.com.https > mangole.dcs.gla.ac.uk.52088: Flags [.], seq 923102:924470, ack 526, win 506, options [nop,nop,TS val 1395313798 ecr 3652396396], length 1368
 00:00:00.182406 IP yali.mythic-beasts.com.https > mangole.dcs.gla.ac.uk.52088: Flags [.], seq 924470:925838, ack 526, win 506, options [nop,nop,TS val 1395313798 ecr 3652396396], length 1368
 00:00:00.182407 IP yali.mythic-beasts.com.https > mangole.dcs.gla.ac.uk.52088: Flags [.], seq 925838:927206, ack 526, win 506, options [nop,nop,TS val 1395313798 ecr 3652396396], length 1368
 00:00:00.182408 IP yali.mythic-beasts.com.https > mangole.dcs.gla.ac.uk.52088: Flags [.], seq 927206:928574, ack 526, win 506, options [nop,nop,TS val 1395313798 ecr 3652396396], length 1368
 00:00:00.182409 IP yali.mythic-beasts.com.https > mangole.dcs.gla.ac.uk.52088: Flags [.], seq 928574:929942, ack 526, win 506, options [nop,nop,TS val 1395313798 ecr 3652396396], length 1368
 00:00:00.182409 IP yali.mythic-beasts.com.https > mangole.dcs.gla.ac.uk.52088: Flags [.], seq 929942:931310, ack 526, win 506, options [nop,nop,TS val 1395313798 ecr 3652396396], length 1368
 00:00:00.182410 IP yali.mythic-beasts.com.https > mangole.dcs.gla.ac.uk.52088: Flags [P.], seq 931310:932678, ack 526, win 506, options [nop,nop,TS val 1395313798 ecr 3652396396], length 1368
 00:00:00.182500 IP yali.mythic-beasts.com.https > mangole.dcs.gla.ac.uk.52088: Flags [.], seq 932678:934046, ack 526, win 506, options [nop,nop,TS val 1395313799 ecr 3652396397], length 1368
 00:00:00.182500 IP yali.mythic-beasts.com.https > mangole.dcs.gla.ac.uk.52088: Flags [.], seq 934046:935414, ack 526, win 506, options [nop,nop,TS val 1395313799 ecr 3652396397], length 1368
 00:00:00.182559 IP yali.mythic-beasts.com.https > mangole.dcs.gla.ac.uk.52088: Flags [.], seq 935414:936782, ack 526, win 506, options [nop,nop,TS val 1395313799 ecr 3652396397], length 1368
 00:00:00.182560 IP yali.mythic-beasts.com.https > mangole.dcs.gla.ac.uk.52088: Flags [.], seq 936782:938150, ack 526, win 506, options [nop,nop,TS val 1395313799 ecr 3652396397], length 1368
 00:00:00.182560 IP yali.mythic-beasts.com.https > mangole.dcs.gla.ac.uk.52088: Flags [.], seq 938150:939518, ack 526, win 506, options [nop,nop,TS val 1395313799 ecr 3652396397], length 1368
 00:00:00.182561 IP yali.mythic-beasts.com.https > mangole.dcs.gla.ac.uk.52088: Flags [.], seq 939518:940886, ack 526, win 506, options [nop,nop,TS val 1395313799 ecr 3652396397], length 1368
 00:00:00.182562 IP yali.mythic-beasts.com.https > mangole.dcs.gla.ac.uk.52088: Flags [.], seq 940886:942254, ack 526, win 506, options [nop,nop,TS val 1395313799 ecr 3652396397], length 1368
 00:00:00.182563 IP yali.mythic-beasts.com.https > mangole.dcs.gla.ac.uk.52088: Flags [.], seq 942254:943622, ack 526, win 506, options [nop,nop,TS val 1395313799 ecr 3652396397], length 1368
 00:00:00.182564 IP yali.mythic-beasts.com.https > mangole.dcs.gla.ac.uk.52088: Flags [.], seq 943622:944990, ack 526, win 506, options [nop,nop,TS val 1395313799 ecr 3652396397], length 1368
 00:00:00.182565 IP yali.mythic-beasts.com.https > mangole.dcs.gla.ac.uk.52088: Flags [.], seq 944990:946358, ack 526, win 506, options [nop,nop,TS val 1395313799 ecr 3652396397], length 1368
 00:00:00.182566 IP yali.mythic-beasts.com.https > mangole.dcs.gla.ac.uk.52088: Flags [.], seq 946358:947726, ack 526, win 506, options [nop,nop,TS val 1395313799 ecr 3652396397], length 1368
 00:00:00.182567 IP yali.mythic-beasts.com.https > mangole.dcs.gla.ac.uk.52088: Flags [.], seq 947726:949094, ack 526, win 506, options [nop,nop,TS val 1395313799 ecr 3652396397], length 1368
 00:00:00.182567 IP yali.mythic-beasts.com.https > mangole.dcs.gla.ac.uk.52088: Flags [.], seq 949094:950462, ack 526, win 506, options [nop,nop,TS val 1395313799 ecr 3652396397], length 1368
 00:00:00.182568 IP yali.mythic-beasts.com.https > mangole.dcs.gla.ac.uk.52088: Flags [.], seq 950462:951830, ack 526, win 506, options [nop,nop,TS val 1395313799 ecr 3652396397], length 1368
 00:00:00.182569 IP yali.mythic-beasts.com.https > mangole.dcs.gla.ac.uk.52088: Flags [.], seq 951830:953198, ack 526, win 506, options [nop,nop,TS val 1395313799 ecr 3652396397], length 1368
 00:00:00.182570 IP yali.mythic-beasts.com.https > mangole.dcs.gla.ac.uk.52088: Flags [.], seq 953198:954566, ack 526, win 506, options [nop,nop,TS val 1395313799 ecr 3652396397], length 1368
 00:00:00.182570 IP yali.mythic-beasts.com.https > mangole.dcs.gla.ac.uk.52088: Flags [.], seq 954566:955934, ack 526, win 506, options [nop,nop,TS val 1395313799 ecr 3652396397], length 1368
 00:00:00.182571 IP yali.mythic-beasts.com.https > mangole.dcs.gla.ac.uk.52088: Flags [.], seq 955934:957302, ack 526, win 506, options [nop,nop,TS val 1395313799 ecr 3652396397], length 1368
 00:00:00.182684 IP yali.mythic-beasts.com.https > mangole.dcs.gla.ac.uk.52088: Flags [.], seq 957302:958670, ack 526, win 506, options [nop,nop,TS val 1395313799 ecr 3652396397], length 1368
 00:00:00.182684 IP yali.mythic-beasts.com.https > mangole.dcs.gla.ac.uk.52088: Flags [.], seq 958670:960038, ack 526, win 506, options [nop,nop,TS val 1395313799 ecr 3652396397], length 1368
 00:00:00.182685 IP yali.mythic-beasts.com.https > mangole.dcs.gla.ac.uk.52088: Flags [.], seq 960038:961406, ack 526, win 506, options [nop,nop,TS val 1395313799 ecr 3652396397], length 1368
 00:00:00.182686 IP yali.mythic-beasts.com.https > mangole.dcs.gla.ac.uk.52088: Flags [.], seq 961406:962774, ack 526, win 506, options [nop,nop,TS val 1395313799 ecr 3652396397], length 1368
 00:00:00.182686 IP yali.mythic-beasts.com.https > mangole.dcs.gla.ac.uk.52088: Flags [.], seq 962774:964142, ack 526, win 506, options [nop,nop,TS val 1395313799 ecr 3652396397], length 1368
 00:00:00.182687 IP yali.mythic-beasts.com.https > mangole.dcs.gla.ac.uk.52088: Flags [.], seq 964142:965510, ack 526, win 506, options [nop,nop,TS val 1395313799 ecr 3652396397], length 1368
 00:00:00.182688 IP yali.mythic-beasts.com.https > mangole.dcs.gla.ac.uk.52088: Flags [.], seq 965510:966878, ack 526, win 506, options [nop,nop,TS val 1395313799 ecr 3652396397], length 1368
 00:00:00.182689 IP yali.mythic-beasts.com.https > mangole.dcs.gla.ac.uk.52088: Flags [.], seq 966878:968246, ack 526, win 506, options [nop,nop,TS val 1395313799 ecr 3652396397], length 1368
 00:00:00.182765 IP yali.mythic-beasts.com.https > mangole.dcs.gla.ac.uk.52088: Flags [.], seq 968246:969614, ack 526, win 506, options [nop,nop,TS val 1395313799 ecr 3652396397], length 1368
 00:00:00.182766 IP yali.mythic-beasts.com.https > mangole.dcs.gla.ac.uk.52088: Flags [.], seq 969614:970982, ack 526, win 506, options [nop,nop,TS val 1395313799 ecr 3652396397], length 1368
 00:00:00.182806 IP yali.mythic-beasts.com.https > mangole.dcs.gla.ac.uk.52088: Flags [.], seq 970982:972350, ack 526, win 506, options [nop,nop,TS val 1395313799 ecr 3652396397], length 1368
 00:00:00.182807 IP yali.mythic-beasts.com.https > mangole.dcs.gla.ac.uk.52088: Flags [.], seq 972350:973718, ack 526, win 506, options [nop,nop,TS val 1395313799 ecr 3652396397], length 1368
 00:00:00.182807 IP yali.mythic-beasts.com.https > mangole.dcs.gla.ac.uk.52088: Flags [.], seq 973718:975086, ack 526, win 506, options [nop,nop,TS val 1395313799 ecr 3652396397], length 1368
 00:00:00.182808 IP yali.mythic-beasts.com.https > mangole.dcs.gla.ac.uk.52088: Flags [.], seq 975086:976454, ack 526, win 506, options [nop,nop,TS val 1395313799 ecr 3652396397], length 1368
 00:00:00.182809 IP yali.mythic-beasts.com.https > mangole.dcs.gla.ac.uk.52088: Flags [.], seq 976454:977822, ack 526, win 506, options [nop,nop,TS val 1395313799 ecr 3652396397], length 1368
 00:00:00.182810 IP yali.mythic-beasts.com.https > mangole.dcs.gla.ac.uk.52088: Flags [.], seq 977822:979190, ack 526, win 506, options [nop,nop,TS val 1395313799 ecr 3652396397], length 1368
 00:00:00.182811 IP yali.mythic-beasts.com.https > mangole.dcs.gla.ac.uk.52088: Flags [.], seq 979190:980558, ack 526, win 506, options [nop,nop,TS val 1395313799 ecr 3652396397], length 1368
 00:00:00.182812 IP yali.mythic-beasts.com.https > mangole.dcs.gla.ac.uk.52088: Flags [.], seq 980558:981926, ack 526, win 506, options [nop,nop,TS val 1395313799 ecr 3652396397], length 1368
 00:00:00.182812 IP yali.mythic-beasts.com.https > mangole.dcs.gla.ac.uk.52088: Flags [.], seq 981926:983294, ack 526, win 506, options [nop,nop,TS val 1395313799 ecr 3652396397], length 1368
 00:00:00.182813 IP yali.mythic-beasts.com.https > mangole.dcs.gla.ac.uk.52088: Flags [.], seq 983294:984662, ack 526, win 506, options [nop,nop,TS val 1395313799 ecr 3652396397], length 1368
 00:00:00.182879 IP yali.mythic-beasts.com.https > mangole.dcs.gla.ac.uk.52088: Flags [.], seq 984662:986030, ack 526, win 506, options [nop,nop,TS val 1395313799 ecr 3652396397], length 1368
 00:00:00.182880 IP yali.mythic-beasts.com.https > mangole.dcs.gla.ac.uk.52088: Flags [.], seq 986030:987398, ack 526, win 506, options [nop,nop,TS val 1395313799 ecr 3652396397], length 1368
 00:00:00.182919 IP yali.mythic-beasts.com.https > mangole.dcs.gla.ac.uk.52088: Flags [.], seq 987398:988766, ack 526, win 506, options [nop,nop,TS val 1395313799 ecr 3652396397], length 1368
 00:00:00.182920 IP yali.mythic-beasts.com.https > mangole.dcs.gla.ac.uk.52088: Flags [.], seq 988766:990134, ack 526, win 506, options [nop,nop,TS val 1395313799 ecr 3652396397], length 1368
 00:00:00.182920 IP yali.mythic-beasts.com.https > mangole.dcs.gla.ac.uk.52088: Flags [.], seq 990134:991502, ack 526, win 506, options [nop,nop,TS val 1395313799 ecr 3652396397], length 1368
 00:00:00.182921 IP yali.mythic-beasts.com.https > mangole.dcs.gla.ac.uk.52088: Flags [.], seq 991502:992870, ack 526, win 506, options [nop,nop,TS val 1395313799 ecr 3652396397], length 1368
 00:00:00.182922 IP yali.mythic-beasts.com.https > mangole.dcs.gla.ac.uk.52088: Flags [.], seq 992870:994238, ack 526, win 506, options [nop,nop,TS val 1395313799 ecr 3652396397], length 1368
 00:00:00.182923 IP yali.mythic-beasts.com.https > mangole.dcs.gla.ac.uk.52088: Flags [.], seq 994238:995606, ack 526, win 506, options [nop,nop,TS val 1395313799 ecr 3652396397], length 1368
 00:00:00.182924 IP yali.mythic-beasts.com.https > mangole.dcs.gla.ac.uk.52088: Flags [P.], seq 995606:996974, ack 526, win 506, options [nop,nop,TS val 1395313799 ecr 3652396397], length 1368
 00:00:00.184020 IP yali.mythic-beasts.com.https > mangole.dcs.gla.ac.uk.52088: Flags [.], seq 996974:998342, ack 526, win 506, options [nop,nop,TS val 1395313801 ecr 3652396400], length 1368
 00:00:00.184021 IP yali.mythic-beasts.com.https > mangole.dcs.gla.ac.uk.52088: Flags [.], seq 998342:999710, ack 526, win 506, options [nop,nop,TS val 1395313801 ecr 3652396400], length 1368
 00:00:00.184022 IP yali.mythic-beasts.com.https > mangole.dcs.gla.ac.uk.52088: Flags [.], seq 999710:1001078, ack 526, win 506, options [nop,nop,TS val 1395313801 ecr 3652396400], length 1368
 00:00:00.184023 IP yali.mythic-beasts.com.https > mangole.dcs.gla.ac.uk.52088: Flags [.], seq 1001078:1002446, ack 526, win 506, options [nop,nop,TS val 1395313801 ecr 3652396400], length 1368
 00:00:00.184023 IP yali.mythic-beasts.com.https > mangole.dcs.gla.ac.uk.52088: Flags [.], seq 1002446:1003814, ack 526, win 506, options [nop,nop,TS val 1395313801 ecr 3652396400], length 1368
 00:00:00.184024 IP yali.mythic-beasts.com.https > mangole.dcs.gla.ac.uk.52088: Flags [.], seq 1003814:1005182, ack 526, win 506, options [nop,nop,TS val 1395313801 ecr 3652396400], length 1368
 00:00:00.184025 IP yali.mythic-beasts.com.https > mangole.dcs.gla.ac.uk.52088: Flags [.], seq 1005182:1006550, ack 526, win 506, options [nop,nop,TS val 1395313801 ecr 3652396400], length 1368
 00:00:00.184025 IP yali.mythic-beasts.com.https > mangole.dcs.gla.ac.uk.52088: Flags [.], seq 1006550:1007918, ack 526, win 506, options [nop,nop,TS val 1395313801 ecr 3652396400], length 1368
 00:00:00.184026 IP yali.mythic-beasts.com.https > mangole.dcs.gla.ac.uk.52088: Flags [.], seq 1007918:1009286, ack 526, win 506, options [nop,nop,TS val 1395313801 ecr 3652396400], length 1368
 00:00:00.184027 IP yali.mythic-beasts.com.https > mangole.dcs.gla.ac.uk.52088: Flags [.], seq 1009286:1010654, ack 526, win 506, options [nop,nop,TS val 1395313801 ecr 3652396400], length 1368
 00:00:00.184028 IP yali.mythic-beasts.com.https > mangole.dcs.gla.ac.uk.52088: Flags [.], seq 1010654:1012022, ack 526, win 506, options [nop,nop,TS val 1395313801 ecr 3652396400], length 1368
 00:00:00.184028 IP yali.mythic-beasts.com.https > mangole.dcs.gla.ac.uk.52088: Flags [.], seq 1012022:1013390, ack 526, win 506, options [nop,nop,TS val 1395313801 ecr 3652396400], length 1368
 00:00:00.184029 IP yali.mythic-beasts.com.https > mangole.dcs.gla.ac.uk.52088: Flags [.], seq 1013390:1014758, ack 526, win 506, options [nop,nop,TS val 1395313801 ecr 3652396400], length 1368
 00:00:00.184213 IP yali.mythic-beasts.com.https > mangole.dcs.gla.ac.uk.52088: Flags [.], seq 1014758:1016126, ack 526, win 506, options [nop,nop,TS val 1395313801 ecr 3652396400], length 1368
 00:00:00.184456 IP yali.mythic-beasts.com.https > mangole.dcs.gla.ac.uk.52088: Flags [.], seq 1016126:1017494, ack 526, win 506, options [nop,nop,TS val 1395313801 ecr 3652396400], length 1368
 00:00:00.184457 IP yali.mythic-beasts.com.https > mangole.dcs.gla.ac.uk.52088: Flags [.], seq 1017494:1018862, ack 526, win 506, options [nop,nop,TS val 1395313801 ecr 3652396400], length 1368
 00:00:00.184457 IP yali.mythic-beasts.com.https > mangole.dcs.gla.ac.uk.52088: Flags [.], seq 1018862:1020230, ack 526, win 506, options [nop,nop,TS val 1395313801 ecr 3652396400], length 1368
 00:00:00.184458 IP yali.mythic-beasts.com.https > mangole.dcs.gla.ac.uk.52088: Flags [.], seq 1020230:1021598, ack 526, win 506, options [nop,nop,TS val 1395313801 ecr 3652396400], length 1368
 00:00:00.184459 IP yali.mythic-beasts.com.https > mangole.dcs.gla.ac.uk.52088: Flags [.], seq 1021598:1022966, ack 526, win 506, options [nop,nop,TS val 1395313801 ecr 3652396400], length 1368
 00:00:00.184459 IP yali.mythic-beasts.com.https > mangole.dcs.gla.ac.uk.52088: Flags [.], seq 1022966:1024334, ack 526, win 506, options [nop,nop,TS val 1395313801 ecr 3652396400], length 1368
 00:00:00.184460 IP yali.mythic-beasts.com.https > mangole.dcs.gla.ac.uk.52088: Flags [.], seq 1024334:1025702, ack 526, win 506, options [nop,nop,TS val 1395313801 ecr 3652396400], length 1368
 00:00:00.184461 IP yali.mythic-beasts.com.https > mangole.dcs.gla.ac.uk.52088: Flags [.], seq 1025702:1027070, ack 526, win 506, options [nop,nop,TS val 1395313801 ecr 3652396400], length 1368
 00:00:00.184462 IP yali.mythic-beasts.com.https > mangole.dcs.gla.ac.uk.52088: Flags [.], seq 1027070:1028438, ack 526, win 506, options [nop,nop,TS val 1395313801 ecr 3652396400], length 1368
 00:00:00.184462 IP yali.mythic-beasts.com.https > mangole.dcs.gla.ac.uk.52088: Flags [.], seq 1028438:1029806, ack 526, win 506, options [nop,nop,TS val 1395313801 ecr 3652396400], length 1368
 00:00:00.184801 IP yali.mythic-beasts.com.https > mangole.dcs.gla.ac.uk.52088: Flags [.], seq 1029806:1031174, ack 526, win 506, options [nop,nop,TS val 1395313801 ecr 3652396400], length 1368
 00:00:00.185254 IP yali.mythic-beasts.com.https > mangole.dcs.gla.ac.uk.52088: Flags [.], seq 1031174:1032542, ack 526, win 506, options [nop,nop,TS val 1395313801 ecr 3652396400], length 1368
 00:00:00.185255 IP yali.mythic-beasts.com.https > mangole.dcs.gla.ac.uk.52088: Flags [.], seq 1032542:1033910, ack 526, win 506, options [nop,nop,TS val 1395313801 ecr 3652396400], length 1368
 00:00:00.185256 IP yali.mythic-beasts.com.https > mangole.dcs.gla.ac.uk.52088: Flags [.], seq 1033910:1035278, ack 526, win 506, options [nop,nop,TS val 1395313801 ecr 3652396400], length 1368
 00:00:00.185257 IP yali.mythic-beasts.com.https > mangole.dcs.gla.ac.uk.52088: Flags [.], seq 1035278:1036646, ack 526, win 506, options [nop,nop,TS val 1395313801 ecr 3652396400], length 1368
 00:00:00.185258 IP yali.mythic-beasts.com.https > mangole.dcs.gla.ac.uk.52088: Flags [.], seq 1036646:1038014, ack 526, win 506, options [nop,nop,TS val 1395313801 ecr 3652396400], length 1368
 00:00:00.185258 IP yali.mythic-beasts.com.https > mangole.dcs.gla.ac.uk.52088: Flags [.], seq 1038014:1039382, ack 526, win 506, options [nop,nop,TS val 1395313801 ecr 3652396400], length 1368
 00:00:00.185259 IP yali.mythic-beasts.com.https > mangole.dcs.gla.ac.uk.52088: Flags [.], seq 1039382:1040750, ack 526, win 506, options [nop,nop,TS val 1395313801 ecr 3652396400], length 1368
 00:00:00.185260 IP yali.mythic-beasts.com.https > mangole.dcs.gla.ac.uk.52088: Flags [.], seq 1040750:1042118, ack 526, win 506, options [nop,nop,TS val 1395313801 ecr 3652396400], length 1368
 00:00:00.185261 IP yali.mythic-beasts.com.https > mangole.dcs.gla.ac.uk.52088: Flags [.], seq 1042118:1043486, ack 526, win 506, options [nop,nop,TS val 1395313801 ecr 3652396400], length 1368
 00:00:00.185261 IP yali.mythic-beasts.com.https > mangole.dcs.gla.ac.uk.52088: Flags [.], seq 1043486:1044854, ack 526, win 506, options [nop,nop,TS val 1395313801 ecr 3652396400], length 1368
 00:00:00.185262 IP yali.mythic-beasts.com.https > mangole.dcs.gla.ac.uk.52088: Flags [.], seq 1044854:1046222, ack 526, win 506, options [nop,nop,TS val 1395313801 ecr 3652396400], length 1368
 00:00:00.185263 IP yali.mythic-beasts.com.https > mangole.dcs.gla.ac.uk.52088: Flags [.], seq 1046222:1047590, ack 526, win 506, options [nop,nop,TS val 1395313801 ecr 3652396400], length 1368
 00:00:00.185264 IP yali.mythic-beasts.com.https > mangole.dcs.gla.ac.uk.52088: Flags [.], seq 1047590:1048958, ack 526, win 506, options [nop,nop,TS val 1395313801 ecr 3652396400], length 1368
 00:00:00.185264 IP yali.mythic-beasts.com.https > mangole.dcs.gla.ac.uk.52088: Flags [.], seq 1048958:1050326, ack 526, win 506, options [nop,nop,TS val 1395313801 ecr 3652396400], length 1368
 00:00:00.185265 IP yali.mythic-beasts.com.https > mangole.dcs.gla.ac.uk.52088: Flags [.], seq 1050326:1051694, ack 526, win 506, options [nop,nop,TS val 1395313801 ecr 3652396400], length 1368
 00:00:00.185266 IP yali.mythic-beasts.com.https > mangole.dcs.gla.ac.uk.52088: Flags [.], seq 1051694:1053062, ack 526, win 506, options [nop,nop,TS val 1395313801 ecr 3652396400], length 1368
 00:00:00.185455 IP yali.mythic-beasts.com.https > mangole.dcs.gla.ac.uk.52088: Flags [.], seq 1053062:1054430, ack 526, win 506, options [nop,nop,TS val 1395313801 ecr 3652396400], length 1368
 00:00:00.185456 IP yali.mythic-beasts.com.https > mangole.dcs.gla.ac.uk.52088: Flags [.], seq 1054430:1055798, ack 526, win 506, options [nop,nop,TS val 1395313801 ecr 3652396400], length 1368
 00:00:00.185457 IP yali.mythic-beasts.com.https > mangole.dcs.gla.ac.uk.52088: Flags [.], seq 1055798:1057166, ack 526, win 506, options [nop,nop,TS val 1395313801 ecr 3652396400], length 1368
